Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,13,XSET,4.0k,0.2k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,13,Rise,3.0k,0.3k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,14,XSET,3.5k,7.6k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,14,Rise,16.8k,0.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,15,XSET,20.5k,0.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,15,Rise,15.2k,9.5k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,16,XSET,10.1k,7.3k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,16,Rise,22.6k,7.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,17,XSET,22.0k,1.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,17,Rise,22.0k,9.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,18,XSET,12.3k,6.2k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,18,Rise,22.0k,15.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,19,XSET,22.2k,1.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,19,Rise,24.0k,17.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,20,XSET,16.1k,1.3k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Haven,20,Rise,22.1k,19.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,1,XSET,3.8k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,1,Rise,3.8k,0.1k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,2,XSET,15.7k,1.1k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,2,Rise,0.8k,9.8k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,3,XSET,12.1k,10.6k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,3,Rise,21.8k,0.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,4,XSET,21.6k,0.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,4,Rise,19.8k,1.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,5,XSET,8.4k,6.6k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,5,Rise,23.0k,10.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,6,XSET,22.4k,1.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,6,Rise,24.5k,14.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,7,XSET,18.8k,3.3k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,7,Rise,19.8k,5.7k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,8,XSET,22.4k,11.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,8,Rise,11.4k,7.1k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,9,XSET,22.8k,12.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,9,Rise,22.1k,1.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,10,XSET,23.1k,17.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,10,Rise,10.2k,7.3k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,11,XSET,22.8k,17.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,11,Rise,22.3k,0.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,12,XSET,25.1k,3.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,12,Rise,22.3k,7.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,13,XSET,3.8k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,13,Rise,3.3k,0.1k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,14,XSET,17.3k,1.1k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,14,Rise,0.7k,10.0k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,15,XSET,17.8k,9.7k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,15,Rise,20.8k,0.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,16,XSET,19.5k,0.9k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,16,Rise,18.6k,3.6k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,17,XSET,20.2k,8.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,17,Rise,7.5k,7.3k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,18,XSET,21.7k,20.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,18,Rise,18.0k,1.3k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,19,XSET,23.0k,9.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,19,Rise,21.1k,6.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,20,XSET,21.5k,5.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,20,Rise,20.8k,1.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,21,XSET,20.7k,2.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,21,Rise,16.4k,4.2k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,22,XSET,23.0k,8.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,22,Rise,13.6k,1.1k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,23,XSET,18.6k,0.8k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Split,23,Rise,22.5k,7.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,1,XSET,4.0k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,1,Rise,3.4k,0.4k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,2,XSET,17.8k,1.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,2,Rise,0.7k,10.0k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,3,XSET,18.3k,2.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,3,Rise,21.4k,0.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,4,XSET,22.3k,8.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,4,Rise,6.8k,10.0k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,5,XSET,24.9k,17.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,5,Rise,24.0k,1.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,6,XSET,20.9k,8.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,6,Rise,21.0k,4.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,7,XSET,21.5k,2.2k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,7,Rise,23.6k,4.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,8,XSET,21.8k,7.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,8,Rise,6.6k,8.5k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,9,XSET,23.6k,14.4k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,9,Rise,20.3k,1.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,10,XSET,22.6k,2.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,10,Rise,22.2k,11.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,11,XSET,12.7k,5.7k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,11,Rise,22.8k,7.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,12,XSET,21.2k,1.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,12,Rise,25.0k,13.1k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,13,XSET,3.4k,0.3k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,13,Rise,4.1k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,14,XSET,3.5k,7.5k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,14,Rise,16.6k,1.4k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,15,XSET,20.5k,8.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,15,Rise,5.8k,7.9k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,16,XSET,23.5k,13.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,16,Rise,20.3k,0.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,17,XSET,21.5k,3.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,17,Rise,21.6k,3.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,18,XSET,21.5k,12.7k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,18,Rise,19.3k,2.2k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,19,XSET,22.4k,17.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,19,Rise,14.7k,2.5k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,20,XSET,24.0k,25.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Lower Round 2,XSET vs Rise,Ascent,20,Rise,17.9k,0.3k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,1,Sentinels,3.6k,0.1k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,1,100 Thieves,3.8k,0.6k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,2,Sentinels,15.8k,1.7k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,2,100 Thieves,1.4k,9.6k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,3,Sentinels,19.2k,11.7k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,3,100 Thieves,21.6k,0.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,4,Sentinels,25.1k,14.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,4,100 Thieves,6.7k,9.6k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,5,Sentinels,25.4k,23.3k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,5,100 Thieves,22.8k,2.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,6,Sentinels,25.2k,24.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,6,100 Thieves,9.4k,10.0k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,7,Sentinels,25.4k,28.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,7,100 Thieves,25.4k,7.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,8,Sentinels,24.1k,16.6k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,8,100 Thieves,25.1k,16.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,9,Sentinels,23.9k,23.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,9,100 Thieves,22.8k,6.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,10,Sentinels,24.1k,33.1k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,10,100 Thieves,8.3k,12.3k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,11,Sentinels,25.5k,33.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,11,100 Thieves,23.0k,6.7k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,12,Sentinels,26.2k,24.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,12,100 Thieves,21.0k,2.5k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,13,Sentinels,3.9k,0.2k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,13,100 Thieves,3.3k,0.7k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,14,Sentinels,18.4k,0.8k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,14,100 Thieves,9.5k,0.3k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,15,Sentinels,4.6k,9.5k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Split,15,100 Thieves,17.8k,6.6k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,1,Sentinels,3.2k,0.4k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,1,100 Thieves,4.0k,0.4k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,2,Sentinels,16.1k,2.2k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,2,100 Thieves,2.4k,8.2k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,3,Sentinels,19.2k,11.4k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,3,100 Thieves,20.5k,1.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,4,Sentinels,20.2k,14.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,4,100 Thieves,7.2k,10.6k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,5,Sentinels,22.6k,5.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,5,100 Thieves,26.4k,7.4k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,6,Sentinels,8.5k,9.5k,Semi-eco: 5-10k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,6,100 Thieves,26.4k,22.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,7,Sentinels,23.2k,2.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,7,100 Thieves,23.9k,29.3k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,8,Sentinels,24.6k,13.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,8,100 Thieves,23.6k,16.5k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,9,Sentinels,23.6k,0.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,9,100 Thieves,23.6k,18.9k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,10,Sentinels,22.2k,7.0k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,10,100 Thieves,23.6k,9.0k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,11,Sentinels,16.8k,1.2k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,11,100 Thieves,23.6k,11.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,12,Sentinels,13.3k,0.5k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,12,100 Thieves,24.5k,13.2k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,13,Sentinels,3.7k,0.3k,Eco: 0-5k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,13,100 Thieves,3.7k,0.7k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,14,Sentinels,15.5k,1.6k,Semi-buy: 10-20k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,14,100 Thieves,1.8k,10.4k,Eco: 0-5k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,15,Sentinels,19.6k,7.6k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,15,100 Thieves,23.3k,0.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,16,Sentinels,19.6k,0.7k,Semi-buy: 10-20k,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,16,100 Thieves,25.0k,4.9k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,17,Sentinels,7.9k,7.6k,Semi-eco: 5-10k,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,17,100 Thieves,25.2k,5.6k,Full buy: 20k+,Loss
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,18,Sentinels,25.2k,5.8k,Full buy: 20k+,Win
Champions Tour North America Stage 3: Challengers Playoffs,Main Event,Upper Final,Sentinels vs 100 Thieves,Haven,18,100 Thieves,6.1k,11.6k,Semi-eco: 5-10k,Loss
